id,sku,title,summary,description,brand,material,fit,pattern,category,gender,age_group,color,size,price,discount,stock,condition,status,origin,thumbnail_url,image_urls,video_url,created_at,updated_at,image,name
171,SKU-00171,Hermes Shorts Green S,"Shorts thời trang unisex chất liệu Leather, kiểu Slim, họa tiết Embroidered.","Sản phẩm shorts cao cấp của thương hiệu Hermes, màu Green, size S. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Embroidered. Xuất xứ Thailand. Giá gốc $451.51 với ưu đãi giảm 10%.",Hermes,Leather,Slim,Embroidered,Shorts,unisex,adult,Green,S,451.51,10,18,new,1,Thailand,https://example.com/images/shorts_171.jpg,https://example.com/images/shorts_171_1.jpg;https://example.com/images/shorts_171_2.jpg,https://example.com/videos/shorts_171.mp4,2025-09-13 11:01:45,2025-10-03 11:01:45,https://images.pexels.com/photos/8343192/pexels-photo-8343192.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Hermes Shorts Green S
172,SKU-00172,The North Face Skirt White XXL,"Skirt thời trang female chất liệu Denim, kiểu Loose, họa tiết Printed.","Sản phẩm skirt cao cấp của thương hiệu The North Face, màu White, size XXL. Chất liệu Denim thoáng mát, phù hợp cho female. Kiểu dáng Loose, họa tiết Printed. Xuất xứ Vietnam. Giá gốc $366.09 với ưu đãi giảm 25%.",The North Face,Denim,Loose,Printed,Skirt,female,teen,White,XXL,366.09,25,197,refurbished,1,Vietnam,https://example.com/images/skirt_172.jpg,https://example.com/images/skirt_172_1.jpg;https://example.com/images/skirt_172_2.jpg,https://example.com/videos/skirt_172.mp4,2025-03-29 13:00:13,2025-04-10 13:00:13,https://images.pexels.com/photos/9594151/pexels-photo-9594151.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Skirt White XXL
173,SKU-00173,Hermes Skirt Brown XL,"Skirt thời trang male chất liệu Nylon, kiểu Tapered, họa tiết Plain.","Sản phẩm skirt cao cấp của thương hiệu Hermes, màu Brown, size XL. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Plain. Xuất xứ Japan. Giá gốc $358.18 với ưu đãi giảm 5%.",Hermes,Nylon,Tapered,Plain,Skirt,male,teen,Brown,XL,358.18,5,23,used,1,Japan,https://example.com/images/skirt_173.jpg,https://example.com/images/skirt_173_1.jpg;https://example.com/images/skirt_173_2.jpg,https://example.com/videos/skirt_173.mp4,2024-12-31 14:19:39,2025-01-13 14:19:39,https://images.pexels.com/photos/19354616/pexels-photo-19354616.jpeg?auto=compress&cs=tinysrgb&h=350,Hermes Skirt Brown XL
174,SKU-00174,Lacoste Skirt Gray L,"Skirt thời trang female chất liệu Silk, kiểu Relaxed, họa tiết Plain.","Sản phẩm skirt cao cấp của thương hiệu Lacoste, màu Gray, size L. Chất liệu Silk thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Plain. Xuất xứ Vietnam. Giá gốc $474.59 với ưu đãi giảm 15%.",Lacoste,Silk,Relaxed,Plain,Skirt,female,teen,Gray,L,474.59,15,83,used,0,Vietnam,https://example.com/images/skirt_174.jpg,https://example.com/images/skirt_174_1.jpg;https://example.com/images/skirt_174_2.jpg,https://example.com/videos/skirt_174.mp4,2025-03-18 09:18:32,2025-05-15 09:18:32,https://images.pexels.com/photos/13094146/pexels-photo-13094146.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste Skirt Gray L
175,SKU-00175,The North Face Hat Beige M,"Hat thời trang unisex chất liệu Wool, kiểu Relaxed, họa tiết Checked.","Sản phẩm hat cao cấp của thương hiệu The North Face, màu Beige, size M. Chất liệu Wool thoáng mát, phù hợp cho unisex. Kiểu dáng Relaxed, họa tiết Checked. Xuất xứ USA. Giá gốc $343.2 với ưu đãi giảm 40%.",The North Face,Wool,Relaxed,Checked,Hat,unisex,kids,Beige,M,343.2,40,170,refurbished,0,USA,https://example.com/images/hat_175.jpg,https://example.com/images/hat_175_1.jpg;https://example.com/images/hat_175_2.jpg,https://example.com/videos/hat_175.mp4,2025-05-20 02:51:02,2025-07-14 02:51:02,https://images.pexels.com/photos/7742501/pexels-photo-7742501.jpeg?auto=compress&cs=tinysrgb&h=350,The North Face Hat Beige M
176,SKU-00176,Levi's Bag White S,"Bag thời trang female chất liệu Silk, kiểu Regular, họa tiết Embroidered.","Sản phẩm bag cao cấp của thương hiệu Levi's, màu White, size S. Chất liệu Silk thoáng mát, phù hợp cho female. Kiểu dáng Regular, họa tiết Embroidered. Xuất xứ Vietnam. Giá gốc $20.07 với ưu đãi giảm 10%.",Levi's,Silk,Regular,Embroidered,Bag,female,kids,White,S,20.07,10,133,refurbished,1,Vietnam,https://example.com/images/bag_176.jpg,https://example.com/images/bag_176_1.jpg;https://example.com/images/bag_176_2.jpg,https://example.com/videos/bag_176.mp4,2025-07-15 17:18:04,2025-07-20 17:18:04,https://images.pexels.com/photos/396777/pexels-photo-396777.jpeg?auto=compress&cs=tinysrgb&h=350,Levi's Bag White S
177,SKU-00177,Adidas Hat Green XL,"Hat thời trang unisex chất liệu Silk, kiểu Slim, họa tiết Graphic.","Sản phẩm hat cao cấp của thương hiệu Adidas, màu Green, size XL. Chất liệu Silk thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Graphic. Xuất xứ Vietnam. Giá gốc $124.24 với ưu đãi giảm 25%.",Adidas,Silk,Slim,Graphic,Hat,unisex,adult,Green,XL,124.24,25,33,refurbished,1,Vietnam,https://example.com/images/hat_177.jpg,https://example.com/images/hat_177_1.jpg;https://example.com/images/hat_177_2.jpg,https://example.com/videos/hat_177.mp4,2024-11-08 10:28:15,2024-12-19 10:28:15,https://images.pexels.com/photos/9270581/pexels-photo-9270581.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Adidas Hat Green XL
178,SKU-00178,New Balance Bag Gray M,"Bag thời trang male chất liệu Silk, kiểu Slim, họa tiết Striped.","Sản phẩm bag cao cấp của thương hiệu New Balance, màu Gray, size M. Chất liệu Silk thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Striped. Xuất xứ Japan. Giá gốc $116.85 với ưu đãi giảm 30%.",New Balance,Silk,Slim,Striped,Bag,male,kids,Gray,M,116.85,30,68,used,0,Japan,https://example.com/images/bag_178.jpg,https://example.com/images/bag_178_1.jpg;https://example.com/images/bag_178_2.jpg,https://example.com/videos/bag_178.mp4,2025-01-12 05:35:01,2025-03-13 05:35:01,https://images.pexels.com/photos/1464625/pexels-photo-1464625.jpeg?auto=compress&cs=tinysrgb&h=350,New Balance Bag Gray M
179,SKU-00179,Burberry Hat Beige XL,"Hat thời trang unisex chất liệu Leather, kiểu Slim, họa tiết Graphic.","Sản phẩm hat cao cấp của thương hiệu Burberry, màu Beige, size XL. Chất liệu Leather thoáng mát, phù hợp cho unisex. Kiểu dáng Slim, họa tiết Graphic. Xuất xứ Japan. Giá gốc $441.75 với ưu đãi giảm 50%.",Burberry,Leather,Slim,Graphic,Hat,unisex,adult,Beige,XL,441.75,50,14,refurbished,1,Japan,https://example.com/images/hat_179.jpg,https://example.com/images/hat_179_1.jpg;https://example.com/images/hat_179_2.jpg,https://example.com/videos/hat_179.mp4,2025-03-10 10:54:32,2025-05-04 10:54:32,https://images.pexels.com/photos/9594084/pexels-photo-9594084.jpeg?auto=compress&cs=tinysrgb&h=350,Burberry Hat Beige XL
180,SKU-00180,Dior Shorts Brown L,"Shorts thời trang unisex chất liệu Canvas, kiểu Oversized, họa tiết Striped.","Sản phẩm shorts cao cấp của thương hiệu Dior, màu Brown, size L. Chất liệu Canvas thoáng mát, phù hợp cho unisex. Kiểu dáng Oversized, họa tiết Striped. Xuất xứ China. Giá gốc $339.23 với ưu đãi giảm 20%.",Dior,Canvas,Oversized,Striped,Shorts,unisex,adult,Brown,L,339.23,20,172,refurbished,0,China,https://example.com/images/shorts_180.jpg,https://example.com/images/shorts_180_1.jpg;https://example.com/images/shorts_180_2.jpg,https://example.com/videos/shorts_180.mp4,2025-04-12 13:59:48,2025-04-18 13:59:48,https://images.pexels.com/photos/7886767/pexels-photo-7886767.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Dior Shorts Brown L
181,SKU-00181,Zara Jeans Blue XS,"Jeans thời trang male chất liệu Silk, kiểu Loose, họa tiết Checked.","Sản phẩm jeans cao cấp của thương hiệu Zara, màu Blue, size XS. Chất liệu Silk thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Checked. Xuất xứ USA. Giá gốc $397.12 với ưu đãi giảm 0%.",Zara,Silk,Loose,Checked,Jeans,male,teen,Blue,XS,397.12,0,156,used,1,USA,https://example.com/images/jeans_181.jpg,https://example.com/images/jeans_181_1.jpg;https://example.com/images/jeans_181_2.jpg,https://example.com/videos/jeans_181.mp4,2025-07-18 03:30:08,2025-08-06 03:30:08,https://images.pexels.com/photos/6868405/pexels-photo-6868405.jpeg?auto=compress&cs=tinysrgb&h=350,Zara Jeans Blue XS
182,SKU-00182,Uniqlo Shorts Yellow XL,"Shorts thời trang male chất liệu Suede, kiểu Straight, họa tiết Checked.","Sản phẩm shorts cao cấp của thương hiệu Uniqlo, màu Yellow, size XL. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Checked. Xuất xứ Italy. Giá gốc $436.87 với ưu đãi giảm 30%.",Uniqlo,Suede,Straight,Checked,Shorts,male,teen,Yellow,XL,436.87,30,161,new,0,Italy,https://example.com/images/shorts_182.jpg,https://example.com/images/shorts_182_1.jpg;https://example.com/images/shorts_182_2.jpg,https://example.com/videos/shorts_182.mp4,2024-11-13 16:30:57,2024-11-17 16:30:57,https://images.pexels.com/photos/12061766/pexels-photo-12061766.jpeg?auto=compress&cs=tinysrgb&h=350,Uniqlo Shorts Yellow XL
183,SKU-00183,Fila Dress White XS,"Dress thời trang female chất liệu Linen, kiểu Regular, họa tiết Checked.","Sản phẩm dress cao cấp của thương hiệu Fila, màu White, size XS. Chất liệu Linen thoáng mát, phù hợp cho female. Kiểu dáng Regular, họa tiết Checked. Xuất xứ China. Giá gốc $35.22 với ưu đãi giảm 40%.",Fila,Linen,Regular,Checked,Dress,female,teen,White,XS,35.22,40,95,used,1,China,https://example.com/images/dress_183.jpg,https://example.com/images/dress_183_1.jpg;https://example.com/images/dress_183_2.jpg,https://example.com/videos/dress_183.mp4,2024-12-30 16:59:37,2025-01-31 16:59:37,https://images.pexels.com/photos/9595284/pexels-photo-9595284.jpeg?auto=compress&cs=tinysrgb&h=350,Fila Dress White XS
184,SKU-00184,Reebok Jeans Blue L,"Jeans thời trang female chất liệu Leather, kiểu Tapered, họa tiết Printed.","Sản phẩm jeans cao cấp của thương hiệu Reebok, màu Blue, size L. Chất liệu Leather thoáng mát, phù hợp cho female. Kiểu dáng Tapered, họa tiết Printed. Xuất xứ Thailand. Giá gốc $110.8 với ưu đãi giảm 25%.",Reebok,Leather,Tapered,Printed,Jeans,female,adult,Blue,L,110.8,25,139,new,0,Thailand,https://example.com/images/jeans_184.jpg,https://example.com/images/jeans_184_1.jpg;https://example.com/images/jeans_184_2.jpg,https://example.com/videos/jeans_184.mp4,2025-01-11 10:49:14,2025-02-21 10:49:14,https://images.pexels.com/photos/89783/belts-belt-buckle-leather-metal-89783.jpeg?auto=compress&cs=tinysrgb&h=350,Reebok Jeans Blue L
185,SKU-00185,Puma Bag Black XXL,"Bag thời trang male chất liệu Nylon, kiểu Loose, họa tiết Striped.","Sản phẩm bag cao cấp của thương hiệu Puma, màu Black, size XXL. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Loose, họa tiết Striped. Xuất xứ Bangladesh. Giá gốc $389.41 với ưu đãi giảm 5%.",Puma,Nylon,Loose,Striped,Bag,male,teen,Black,XXL,389.41,5,116,refurbished,1,Bangladesh,https://example.com/images/bag_185.jpg,https://example.com/images/bag_185_1.jpg;https://example.com/images/bag_185_2.jpg,https://example.com/videos/bag_185.mp4,2025-03-06 10:51:47,2025-03-15 10:51:47,https://images.pexels.com/photos/27631537/pexels-photo-27631537.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Bag Black XXL
186,SKU-00186,Under Armour Sneakers Red S,"Sneakers thời trang female chất liệu Linen, kiểu Tapered, họa tiết Solid.","Sản phẩm sneakers cao cấp của thương hiệu Under Armour, màu Red, size S. Chất liệu Linen thoáng mát, phù hợp cho female. Kiểu dáng Tapered, họa tiết Solid. Xuất xứ India. Giá gốc $122.31 với ưu đãi giảm 30%.",Under Armour,Linen,Tapered,Solid,Sneakers,female,teen,Red,S,122.31,30,14,used,0,India,https://example.com/images/sneakers_186.jpg,https://example.com/images/sneakers_186_1.jpg;https://example.com/images/sneakers_186_2.jpg,https://example.com/videos/sneakers_186.mp4,2025-07-15 16:45:55,2025-08-21 16:45:55,https://images.pexels.com/photos/10547804/pexels-photo-10547804.jpeg?auto=compress&cs=tinysrgb&h=350,Under Armour Sneakers Red S
187,SKU-00187,Adidas Skirt Beige XS,"Skirt thời trang unisex chất liệu Denim, kiểu Regular, họa tiết Solid.","Sản phẩm skirt cao cấp của thương hiệu Adidas, màu Beige, size XS. Chất liệu Denim thoáng mát, phù hợp cho unisex. Kiểu dáng Regular, họa tiết Solid. Xuất xứ USA. Giá gốc $408.23 với ưu đãi giảm 5%.",Adidas,Denim,Regular,Solid,Skirt,unisex,adult,Beige,XS,408.23,5,197,used,1,USA,https://example.com/images/skirt_187.jpg,https://example.com/images/skirt_187_1.jpg;https://example.com/images/skirt_187_2.jpg,https://example.com/videos/skirt_187.mp4,2024-12-18 22:09:22,2025-02-06 22:09:22,https://images.pexels.com/photos/27127408/pexels-photo-27127408.jpeg?auto=compress&cs=tinysrgb&h=350,Adidas Skirt Beige XS
188,SKU-00188,Lacoste Jeans White XXL,"Jeans thời trang male chất liệu Nylon, kiểu Slim, họa tiết Solid.","Sản phẩm jeans cao cấp của thương hiệu Lacoste, màu White, size XXL. Chất liệu Nylon thoáng mát, phù hợp cho male. Kiểu dáng Slim, họa tiết Solid. Xuất xứ Vietnam. Giá gốc $95.98 với ưu đãi giảm 15%.",Lacoste,Nylon,Slim,Solid,Jeans,male,kids,White,XXL,95.98,15,108,new,1,Vietnam,https://example.com/images/jeans_188.jpg,https://example.com/images/jeans_188_1.jpg;https://example.com/images/jeans_188_2.jpg,https://example.com/videos/jeans_188.mp4,2025-10-24 11:10:57,2025-12-20 11:10:57,https://images.pexels.com/photos/6461137/pexels-photo-6461137.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste Jeans White XXL
189,SKU-00189,Dior Jacket Yellow XS,"Jacket thời trang unisex chất liệu Wool, kiểu Regular, họa tiết Solid.","Sản phẩm jacket cao cấp của thương hiệu Dior, màu Yellow, size XS. Chất liệu Wool thoáng mát, phù hợp cho unisex. Kiểu dáng Regular, họa tiết Solid. Xuất xứ India. Giá gốc $343.1 với ưu đãi giảm 50%.",Dior,Wool,Regular,Solid,Jacket,unisex,adult,Yellow,XS,343.1,50,151,refurbished,1,India,https://example.com/images/jacket_189.jpg,https://example.com/images/jacket_189_1.jpg;https://example.com/images/jacket_189_2.jpg,https://example.com/videos/jacket_189.mp4,2025-09-09 20:00:06,2025-10-27 20:00:06,https://images.pexels.com/photos/7232840/pexels-photo-7232840.jpeg?auto=compress&cs=tinysrgb&h=350,Dior Jacket Yellow XS
190,SKU-00190,Burberry Sneakers Brown XL,"Sneakers thời trang female chất liệu Suede, kiểu Oversized, họa tiết Graphic.","Sản phẩm sneakers cao cấp của thương hiệu Burberry, màu Brown, size XL. Chất liệu Suede thoáng mát, phù hợp cho female. Kiểu dáng Oversized, họa tiết Graphic. Xuất xứ China. Giá gốc $382.61 với ưu đãi giảm 30%.",Burberry,Suede,Oversized,Graphic,Sneakers,female,adult,Brown,XL,382.61,30,186,refurbished,1,China,https://example.com/images/sneakers_190.jpg,https://example.com/images/sneakers_190_1.jpg;https://example.com/images/sneakers_190_2.jpg,https://example.com/videos/sneakers_190.mp4,2025-01-29 07:56:09,2025-03-18 07:56:09,https://images.pexels.com/photos/8274720/pexels-photo-8274720.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Burberry Sneakers Brown XL
191,SKU-00191,Zara Shorts Red L,"Shorts thời trang male chất liệu Suede, kiểu Tapered, họa tiết Checked.","Sản phẩm shorts cao cấp của thương hiệu Zara, màu Red, size L. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Checked. Xuất xứ China. Giá gốc $195.57 với ưu đãi giảm 5%.",Zara,Suede,Tapered,Checked,Shorts,male,teen,Red,L,195.57,5,81,refurbished,1,China,https://example.com/images/shorts_191.jpg,https://example.com/images/shorts_191_1.jpg;https://example.com/images/shorts_191_2.jpg,https://example.com/videos/shorts_191.mp4,2025-09-18 03:45:14,2025-10-26 03:45:14,https://images.pexels.com/photos/4937355/pexels-photo-4937355.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Zara Shorts Red L
192,SKU-00192,Calvin Klein Bag Beige XXL,"Bag thời trang female chất liệu Denim, kiểu Slim, họa tiết Plain.","Sản phẩm bag cao cấp của thương hiệu Calvin Klein, màu Beige, size XXL. Chất liệu Denim thoáng mát, phù hợp cho female. Kiểu dáng Slim, họa tiết Plain. Xuất xứ USA. Giá gốc $236.18 với ưu đãi giảm 5%.",Calvin Klein,Denim,Slim,Plain,Bag,female,teen,Beige,XXL,236.18,5,16,new,1,USA,https://example.com/images/bag_192.jpg,https://example.com/images/bag_192_1.jpg;https://example.com/images/bag_192_2.jpg,https://example.com/videos/bag_192.mp4,2025-09-26 07:00:07,2025-10-06 07:00:07,https://images.pexels.com/photos/23070928/pexels-photo-23070928.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Calvin Klein Bag Beige XXL
193,SKU-00193,Puma Bag Yellow XS,"Bag thời trang male chất liệu Suede, kiểu Tapered, họa tiết Plain.","Sản phẩm bag cao cấp của thương hiệu Puma, màu Yellow, size XS. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Plain. Xuất xứ India. Giá gốc $49.84 với ưu đãi giảm 5%.",Puma,Suede,Tapered,Plain,Bag,male,kids,Yellow,XS,49.84,5,88,new,1,India,https://example.com/images/bag_193.jpg,https://example.com/images/bag_193_1.jpg;https://example.com/images/bag_193_2.jpg,https://example.com/videos/bag_193.mp4,2024-12-08 06:31:40,2025-01-02 06:31:40,https://images.pexels.com/photos/28645956/pexels-photo-28645956.jpeg?auto=compress&cs=tinysrgb&h=350,Puma Bag Yellow XS
194,SKU-00194,H&M Bag Blue XL,"Bag thời trang male chất liệu Suede, kiểu Straight, họa tiết Printed.","Sản phẩm bag cao cấp của thương hiệu H&M, màu Blue, size XL. Chất liệu Suede thoáng mát, phù hợp cho male. Kiểu dáng Straight, họa tiết Printed. Xuất xứ India. Giá gốc $487.14 với ưu đãi giảm 25%.",H&M,Suede,Straight,Printed,Bag,male,adult,Blue,XL,487.14,25,87,refurbished,1,India,https://example.com/images/bag_194.jpg,https://example.com/images/bag_194_1.jpg;https://example.com/images/bag_194_2.jpg,https://example.com/videos/bag_194.mp4,2025-10-18 16:31:27,2025-11-19 16:31:27,https://images.pexels.com/photos/15844906/pexels-photo-15844906.jpeg?auto=compress&cs=tinysrgb&h=350,H&M Bag Blue XL
195,SKU-00195,Calvin Klein Hat White XS,"Hat thời trang unisex chất liệu Linen, kiểu Tapered, họa tiết Striped.","Sản phẩm hat cao cấp của thương hiệu Calvin Klein, màu White, size XS. Chất liệu Linen thoáng mát, phù hợp cho unisex. Kiểu dáng Tapered, họa tiết Striped. Xuất xứ China. Giá gốc $235.45 với ưu đãi giảm 0%.",Calvin Klein,Linen,Tapered,Striped,Hat,unisex,adult,White,XS,235.45,0,99,refurbished,1,China,https://example.com/images/hat_195.jpg,https://example.com/images/hat_195_1.jpg;https://example.com/images/hat_195_2.jpg,https://example.com/videos/hat_195.mp4,2025-02-09 09:49:07,2025-03-10 09:49:07,https://images.pexels.com/photos/12487175/pexels-photo-12487175.jpeg?auto=compress&cs=tinysrgb&h=350,Calvin Klein Hat White XS
196,SKU-00196,Lacoste T-Shirt Blue L,"T-Shirt thời trang male chất liệu Cotton, kiểu Relaxed, họa tiết Embroidered.","Sản phẩm t-shirt cao cấp của thương hiệu Lacoste, màu Blue, size L. Chất liệu Cotton thoáng mát, phù hợp cho male. Kiểu dáng Relaxed, họa tiết Embroidered. Xuất xứ Thailand. Giá gốc $390.68 với ưu đãi giảm 10%.",Lacoste,Cotton,Relaxed,Embroidered,T-Shirt,male,teen,Blue,L,390.68,10,69,refurbished,1,Thailand,https://example.com/images/t-shirt_196.jpg,https://example.com/images/t-shirt_196_1.jpg;https://example.com/images/t-shirt_196_2.jpg,https://example.com/videos/t-shirt_196.mp4,2025-03-07 10:19:30,2025-03-09 10:19:30,https://images.pexels.com/photos/4862952/pexels-photo-4862952.jpeg?auto=compress&cs=tinysrgb&h=350,Lacoste T-Shirt Blue L
197,SKU-00197,H&M Sneakers Blue M,"Sneakers thời trang female chất liệu Polyester, kiểu Relaxed, họa tiết Embroidered.","Sản phẩm sneakers cao cấp của thương hiệu H&M, màu Blue, size M. Chất liệu Polyester thoáng mát, phù hợp cho female. Kiểu dáng Relaxed, họa tiết Embroidered. Xuất xứ Korea. Giá gốc $421.18 với ưu đãi giảm 40%.",H&M,Polyester,Relaxed,Embroidered,Sneakers,female,kids,Blue,M,421.18,40,160,used,1,Korea,https://example.com/images/sneakers_197.jpg,https://example.com/images/sneakers_197_1.jpg;https://example.com/images/sneakers_197_2.jpg,https://example.com/videos/sneakers_197.mp4,2025-08-14 18:31:31,2025-08-25 18:31:31,https://images.pexels.com/photos/33258868/pexels-photo-33258868.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,H&M Sneakers Blue M
198,SKU-00198,H&M Sneakers Beige M,"Sneakers thời trang male chất liệu Polyester, kiểu Tapered, họa tiết Graphic.","Sản phẩm sneakers cao cấp của thương hiệu H&M, màu Beige, size M. Chất liệu Polyester thoáng mát, phù hợp cho male. Kiểu dáng Tapered, họa tiết Graphic. Xuất xứ China. Giá gốc $33.38 với ưu đãi giảm 20%.",H&M,Polyester,Tapered,Graphic,Sneakers,male,teen,Beige,M,33.38,20,194,new,0,China,https://example.com/images/sneakers_198.jpg,https://example.com/images/sneakers_198_1.jpg;https://example.com/images/sneakers_198_2.jpg,https://example.com/videos/sneakers_198.mp4,2025-08-30 08:24:27,2025-09-06 08:24:27,https://images.pexels.com/photos/15232705/pexels-photo-15232705.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,H&M Sneakers Beige M
199,SKU-00199,The North Face Jacket Beige M,"Jacket thời trang unisex chất liệu Canvas, kiểu Straight, họa tiết Graphic.","Sản phẩm jacket cao cấp của thương hiệu The North Face, màu Beige, size M. Chất liệu Canvas thoáng mát, phù hợp cho unisex. Kiểu dáng Straight, họa tiết Graphic. Xuất xứ China. Giá gốc $224.29 với ưu đãi giảm 25%.",The North Face,Canvas,Straight,Graphic,Jacket,unisex,teen,Beige,M,224.29,25,159,refurbished,0,China,https://example.com/images/jacket_199.jpg,https://example.com/images/jacket_199_1.jpg;https://example.com/images/jacket_199_2.jpg,https://example.com/videos/jacket_199.mp4,2025-06-13 20:24:10,2025-08-12 20:24:10,https://images.pexels.com/photos/8581058/pexels-photo-8581058.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,The North Face Jacket Beige M
200,SKU-00200,Levi's Jeans Brown XXL,"Jeans thời trang unisex chất liệu Nylon, kiểu Loose, họa tiết Embroidered.","Sản phẩm jeans cao cấp của thương hiệu Levi's, màu Brown, size XXL. Chất liệu Nylon thoáng mát, phù hợp cho unisex. Kiểu dáng Loose, họa tiết Embroidered. Xuất xứ Korea. Giá gốc $53.56 với ưu đãi giảm 40%.",Levi's,Nylon,Loose,Embroidered,Jeans,unisex,teen,Brown,XXL,53.56,40,113,refurbished,1,Korea,https://example.com/images/jeans_200.jpg,https://example.com/images/jeans_200_1.jpg;https://example.com/images/jeans_200_2.jpg,https://example.com/videos/jeans_200.mp4,2025-08-11 03:43:34,2025-09-04 03:43:34,https://images.pexels.com/photos/5827871/pexels-photo-5827871.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,Levi's Jeans Brown XXL
